fsq_id,categories,closed_bucket,distance,location,name,latitude,longitude
51572dc9e4b0b5f7ce9d0e13,Café,VeryLikelyOpen,825,"1347 Queen St E (Knox Aveneue), Toronto ON M4L 1C6",Takht-e Tavoos,43.66388,-79.326107
549a5a35498efecb7e666506,Pizzeria,VeryLikelyOpen,822,"6 Coxwell Ave (Queen), Toronto ON M4L 3A7",The Gaslight,43.666623,-79.316861
4c0003d7f61ea593c529eb13,Ice Cream Parlor,LikelyOpen,741,"1698 Queen St W, Scarborough ON M6R 1B3",Linh Restaurant,43.667418,-79.312824
5963b3e52be425495a1ed8a1,Bistro,VeryLikelyOpen,843,"1300 Gerrard St E (Greenwood ave), Toronto ON M4L 1Y7",Sugo,43.671324,-79.32719
4b5df38ef964a520aa7529e3,Fish and Chips Shop,VeryLikelyOpen,772,"73 Coxwell Ave (Dundas St & Coxwell St), Toronto ON M4L 3B1",Cafe Polonez,43.668614,-79.317268
51572dc9e4b0b5f7ce9d0e13,Indian Restaurant,VeryLikelyOpen,473,"1460 Gerrard St E (Coxwell Ave), Toronto ON M4L 2A3",Takht-e Tavoos,43.67205,-79.322451
4c0003d7f61ea593c529eb13,Bar,LikelyOpen,389,"1471 Gerrard St E, Toronto ON M4L 2A1",Linh Restaurant,43.672346,-79.320804
568efc0f498e8eee920ff488,Burger Joint,VeryLikelyOpen,256,"1636 Queen St E (btwn Coxwell Ave. & Kingston Rd.), Toronto ON M4L 1G3",Swan Dive,43.666763,-79.315564
4ada24e2f964a5200d1f21e3,Diner,Unsure,647,"1483 Queen St E, Toronto ON M4L 1E2",Arabesque Middle Eastern Foods,43.665121,-79.321347
582dbcfb04ab1a5d8145a6cf,Egyptian Restaurant,Unsure,307,"226 Greenwood Ave (Sandford Avenue), Toronto ON M4L 2R2",Safehouse Coffee,43.671682,-79.328462
55208e01498e31eeac5ff582,Café,VeryLikelyOpen,917,"1347 Queen St E (Knox Aveneue), Toronto ON M4L 1C6",Burdock,43.66388,-79.326107
4f5cbe6fe4b01219ac4fbaff,Pizzeria,Unsure,608,"6 Coxwell Ave (Queen), Toronto ON M4L 3A7",Sunny Joes,43.666623,-79.316861
56418c69498ec00425302f6a,Ice Cream Parlor,LikelyOpen,993,"1698 Queen St W, Scarborough ON M6R 1B3",Imanishi Japanese Kitchen,43.667418,-79.312824
525714e411d224022aaeb01e,Bistro,VeryLikelyOpen,665,"1300 Gerrard St E (Greenwood ave), Toronto ON M4L 1Y7",I Deal Coffee,43.671324,-79.32719
563c1b95cd108ec5a5dd5dce,Fish and Chips Shop,VeryLikelyOpen,677,"73 Coxwell Ave (Dundas St & Coxwell St), Toronto ON M4L 3B1",Antler Kitchen & Bar,43.668614,-79.317268
4c9fb4d154c8a1cd0482994b,Indian Restaurant,VeryLikelyOpen,73,"1460 Gerrard St E (Coxwell Ave), Toronto ON M4L 2A3",The Caledonian,43.67205,-79.322451
514a4961e4b004a36b8d9ea0,Bar,VeryLikelyOpen,157,"1471 Gerrard St E, Toronto ON M4L 2A1",Bar Isabel,43.672346,-79.320804
55746d14498e3cef911f38bc,Burger Joint,VeryLikelyOpen,59,"1636 Queen St E (btwn Coxwell Ave. & Kingston Rd.), Toronto ON M4L 1G3",Starving Artist,43.666763,-79.315564
5a4fe20a286fda0166f6b594,Diner,VeryLikelyOpen,421,"1483 Queen St E, Toronto ON M4L 1E2",Giulietta,43.665121,-79.321347
54c46166498edeaa806cabc8,Egyptian Restaurant,VeryLikelyOpen,554,"226 Greenwood Ave (Sandford Avenue), Toronto ON M4L 2R2",Hanmoto,43.671682,-79.328462
4ada6d36f964a520802221e3,Café,VeryLikelyOpen,633,"1347 Queen St E (Knox Aveneue), Toronto ON M4L 1C6",Pizzeria Libretto,43.66388,-79.326107
56418c69498ec00425302f6a,Pizzeria,LikelyOpen,633,"6 Coxwell Ave (Queen), Toronto ON M4L 3A7",Imanishi Japanese Kitchen,43.666623,-79.316861
4af369d0f964a52060ed21e3,Ice Cream Parlor,VeryLikelyOpen,672,"1698 Queen St W, Scarborough ON M6R 1B3",Foxley,43.667418,-79.312824
57d0b57b498e640a72cbbe26,Bistro,VeryLikelyOpen,644,"1300 Gerrard St E (Greenwood ave), Toronto ON M4L 1Y7",Birreria Volo,43.671324,-79.32719
4fe54620e4b067dfbe1dc838,Fish and Chips Shop,VeryLikelyOpen,577,"73 Coxwell Ave (Dundas St & Coxwell St), Toronto ON M4L 3B1",Get Well,43.668614,-79.317268
4e20e9d9e4cdf685918068b5,Indian Restaurant,VeryLikelyOpen,469,"1460 Gerrard St E (Coxwell Ave), Toronto ON M4L 2A3",The Mugshot Tavern,43.67205,-79.322451
50d4940de4b0d27a203d4b1e,Bar,LikelyOpen,724,"1471 Gerrard St E, Toronto ON M4L 2A1",Cabin Fever Collective,43.672346,-79.320804
541da101498e3a898ac95032,Burger Joint,VeryLikelyOpen,937,"1636 Queen St E (btwn Coxwell Ave. & Kingston Rd.), Toronto ON M4L 1G3",Outpost Coffee Roasters,43.666763,-79.315564
4c99374b292a6dcb5f72c476,Diner,LikelyOpen,813,"1483 Queen St E, Toronto ON M4L 1E2",Osaka Sushi Japanese Restaurant,43.665121,-79.321347
4af74251f964a520ba0722e3,Egyptian Restaurant,VeryLikelyOpen,903,"226 Greenwood Ave (Sandford Avenue), Toronto ON M4L 2R2",Starbucks,43.671682,-79.328462
4ae35797f964a520bc9321e3,Café,VeryLikelyOpen,867,"1347 Queen St E (Knox Aveneue), Toronto ON M4L 1C6",King Slice,43.66388,-79.326107
525e1812498e2c14b4d80b8b,Pizzeria,VeryLikelyOpen,998,"6 Coxwell Ave (Queen), Toronto ON M4L 3A7",Bukhara Grill,43.666623,-79.316861
4bcce46b511f952108deb3c7,Ice Cream Parlor,VeryLikelyOpen,480,"1698 Queen St W, Scarborough ON M6R 1B3",Pizza Hut,43.667418,-79.312824
4ba3df12f964a520a96838e3,Bistro,VeryLikelyOpen,508,"1300 Gerrard St E (Greenwood ave), Toronto ON M4L 1Y7",Subway,43.671324,-79.32719
4bead677415e20a1c380e5bb,Fish and Chips Shop,LikelyOpen,964,"73 Coxwell Ave (Dundas St & Coxwell St), Toronto ON M4L 3B1",China Island,43.668614,-79.317268
4adf2fb8f964a520267821e3,Indian Restaurant,VeryLikelyOpen,865,"1460 Gerrard St E (Coxwell Ave), Toronto ON M4L 2A3",Cheese Boutique,43.67205,-79.322451
4bde066ee75c0f47779cc603,Bar,VeryLikelyOpen,705,"1471 Gerrard St E, Toronto ON M4L 2A1",Sunnyside Pavilion Cafe,43.672346,-79.320804
61dcb71a42c01d64845b3b3d,Burger Joint,LikelyOpen,783,"1636 Queen St E (btwn Coxwell Ave. & Kingston Rd.), Toronto ON M4L 1G3",CB Bottega,43.666763,-79.315564
4f8a0462e4b0cec3abcfb25d,Diner,LikelyOpen,901,"1483 Queen St E, Toronto ON M4L 1E2",Palace Pier Rooftop Club,43.665121,-79.321347
646027c0ddc0d92a4aff7c0c,Egyptian Restaurant,VeryLikelyOpen,949,"226 Greenwood Ave (Sandford Avenue), Toronto ON M4L 2R2",Veloute,43.671682,-79.328462
4e20e9d9e4cdf685918068b5,Indian Restaurant,VeryLikelyOpen,38,"1460 Gerrard St E (Coxwell Ave), Toronto ON M4L 2A3",The Mugshot Tavern,43.67205,-79.322451
50d4940de4b0d27a203d4b1e,Bar,LikelyOpen,293,"1471 Gerrard St E, Toronto ON M4L 2A1",Cabin Fever Collective,43.672346,-79.320804
541da101498e3a898ac95032,Burger Joint,VeryLikelyOpen,508,"1636 Queen St E (btwn Coxwell Ave. & Kingston Rd.), Toronto ON M4L 1G3",Outpost Coffee Roasters,43.666763,-79.315564
4c99374b292a6dcb5f72c476,Diner,LikelyOpen,383,"1483 Queen St E, Toronto ON M4L 1E2",Osaka Sushi Japanese Restaurant,43.665121,-79.321347
52348da911d2fa119be56f12,Egyptian Restaurant,LikelyOpen,836,"226 Greenwood Ave (Sandford Avenue), Toronto ON M4L 2R2",La Cubana,43.671682,-79.328462
4ae35797f964a520bc9321e3,Café,VeryLikelyOpen,437,"1347 Queen St E (Knox Aveneue), Toronto ON M4L 1C6",King Slice,43.66388,-79.326107
4ad8fc3df964a520c31621e3,Pizzeria,VeryLikelyOpen,941,"6 Coxwell Ave (Queen), Toronto ON M4L 3A7",Inter-Ster Restaurant,43.666623,-79.316861
4cb8910976ad9c744951e5cb,Ice Cream Parlor,Unsure,781,"1698 Queen St W, Scarborough ON M6R 1B3",Hula Girl Espresso Boutique,43.667418,-79.312824
4ad4c05df964a52068f620e3,Bistro,VeryLikelyOpen,830,"1300 Gerrard St E (Greenwood ave), Toronto ON M4L 1Y7",The Local,43.671324,-79.32719
4ba3df12f964a520a96838e3,Fish and Chips Shop,VeryLikelyOpen,69,"73 Coxwell Ave (Dundas St & Coxwell St), Toronto ON M4L 3B1",Subway,43.668614,-79.317268
4adf2fb8f964a520267821e3,Indian Restaurant,VeryLikelyOpen,721,"1460 Gerrard St E (Coxwell Ave), Toronto ON M4L 2A3",Cheese Boutique,43.67205,-79.322451
4bde066ee75c0f47779cc603,Bar,VeryLikelyOpen,944,"1471 Gerrard St E, Toronto ON M4L 2A1",Sunnyside Pavilion Cafe,43.672346,-79.320804
61dcb71a42c01d64845b3b3d,Burger Joint,LikelyOpen,621,"1636 Queen St E (btwn Coxwell Ave. & Kingston Rd.), Toronto ON M4L 1G3",CB Bottega,43.666763,-79.315564
4f8a0462e4b0cec3abcfb25d,Diner,LikelyOpen,658,"1483 Queen St E, Toronto ON M4L 1E2",Palace Pier Rooftop Club,43.665121,-79.321347
646027c0ddc0d92a4aff7c0c,Egyptian Restaurant,VeryLikelyOpen,708,"226 Greenwood Ave (Sandford Avenue), Toronto ON M4L 2R2",Veloute,43.671682,-79.328462
5b55f1c1b9a5a8002c6b9b86,Indian Restaurant,VeryLikelyOpen,917,"1460 Gerrard St E (Coxwell Ave), Toronto ON M4L 2A3",Brodflour,43.67205,-79.322451
4ad4c05ff964a52022f720e3,Bar,VeryLikelyOpen,419,"1471 Gerrard St E, Toronto ON M4L 2A1",Medieval Times Dinner & Tournament,43.672346,-79.320804
5374b6f4498e371df1066313,Burger Joint,VeryLikelyOpen,956,"1636 Queen St E (btwn Coxwell Ave. & Kingston Rd.), Toronto ON M4L 1G3",Louie - Craft Coffee,43.666763,-79.315564
61ab6cf89ab3f3549ea7fd97,Diner,LikelyOpen,801,"1483 Queen St E, Toronto ON M4L 1E2",The Originals Dining Lounge,43.665121,-79.321347
4b632632f964a52085662ae3,Egyptian Restaurant,VeryLikelyOpen,941,"226 Greenwood Ave (Sandford Avenue), Toronto ON M4L 2R2",Caffino,43.671682,-79.328462
4ae094a7f964a5208f8021e3,Café,LikelyOpen,861,"1347 Queen St E (Knox Aveneue), Toronto ON M4L 1C6",SCHOOL Restaurant,43.66388,-79.326107
4c8b86812e3337042097cd41,Pizzeria,VeryLikelyOpen,781,"6 Coxwell Ave (Queen), Toronto ON M4L 3A7",Royal Canadian Legion Branch 344,43.666623,-79.316861
4c4b43e5712ac928403eaa6c,Ice Cream Parlor,VeryLikelyOpen,944,"1698 Queen St W, Scarborough ON M6R 1B3",Food Building,43.667418,-79.312824
4b719ec8f964a52096512de3,Bistro,VeryLikelyOpen,873,"1300 Gerrard St E (Greenwood ave), Toronto ON M4L 1Y7",Subway,43.671324,-79.32719
4ae5d93ef964a52083a221e3,Fish and Chips Shop,VeryLikelyOpen,855,"73 Coxwell Ave (Dundas St & Coxwell St), Toronto ON M4L 3B1",Pho Asia 21,43.668614,-79.317268
51e341c5498e5e2035539b66,Indian Restaurant,LikelyOpen,408,"1460 Gerrard St E (Coxwell Ave), Toronto ON M4L 2A3",Food & Liquor,43.67205,-79.322451
4ae4be84f964a520af9d21e3,Bar,LikelyOpen,230,"1471 Gerrard St E, Toronto ON M4L 2A1",Easy Restaurant,43.672346,-79.320804
4baa7b04f964a520ca6d3ae3,Burger Joint,VeryLikelyOpen,331,"1636 Queen St E (btwn Coxwell Ave. & Kingston Rd.), Toronto ON M4L 1G3",Amico's Pizza,43.666763,-79.315564
5adcfaff9b047316b674fc2b,Diner,VeryLikelyOpen,328,"1483 Queen St E, Toronto ON M4L 1E2",Craig's Cookies,43.665121,-79.321347
4bf80b445efe2d7f61f96934,Egyptian Restaurant,VeryLikelyOpen,428,"226 Greenwood Ave (Sandford Avenue), Toronto ON M4L 2R2",Shangrila,43.671682,-79.328462
54838585498e1787e915457d,Café,VeryLikelyOpen,840,"1347 Queen St E (Knox Aveneue), Toronto ON M4L 1C6",Loga's Corner,43.66388,-79.326107
61ab6cf89ab3f3549ea7fd97,Pizzeria,LikelyOpen,623,"6 Coxwell Ave (Queen), Toronto ON M4L 3A7",The Originals Dining Lounge,43.666623,-79.316861
4b5df38ef964a520aa7529e3,Ice Cream Parlor,VeryLikelyOpen,974,"1698 Queen St W, Scarborough ON M6R 1B3",Cafe Polonez,43.667418,-79.312824
4aecbbb0f964a520bcca21e3,Bistro,LikelyOpen,828,"1300 Gerrard St E (Greenwood ave), Toronto ON M4L 1Y7",Mother India,43.671324,-79.32719
6042d3ce8d081e11da7b5de8,Fish and Chips Shop,VeryLikelyOpen,255,"73 Coxwell Ave (Dundas St & Coxwell St), Toronto ON M4L 3B1","Paddler, Thai Boat Noodles",43.668614,-79.317268
52348da911d2fa119be56f12,Indian Restaurant,LikelyOpen,281,"1460 Gerrard St E (Coxwell Ave), Toronto ON M4L 2A3",La Cubana,43.67205,-79.322451
50d4940de4b0d27a203d4b1e,Bar,LikelyOpen,485,"1471 Gerrard St E, Toronto ON M4L 2A1",Cabin Fever Collective,43.672346,-79.320804
541da101498e3a898ac95032,Burger Joint,VeryLikelyOpen,370,"1636 Queen St E (btwn Coxwell Ave. & Kingston Rd.), Toronto ON M4L 1G3",Outpost Coffee Roasters,43.666763,-79.315564
4ad8fc3df964a520c31621e3,Diner,VeryLikelyOpen,410,"1483 Queen St E, Toronto ON M4L 1E2",Inter-Ster Restaurant,43.665121,-79.321347
549a5a35498efecb7e666506,Egyptian Restaurant,VeryLikelyOpen,502,"226 Greenwood Ave (Sandford Avenue), Toronto ON M4L 2R2",The Gaslight,43.671682,-79.328462
4da50b29a86ed93def2fb1d9,Café,VeryLikelyOpen,612,"1347 Queen St E (Knox Aveneue), Toronto ON M4L 1C6",Barque Smokehouse,43.66388,-79.326107
4c99374b292a6dcb5f72c476,Pizzeria,LikelyOpen,430,"6 Coxwell Ave (Queen), Toronto ON M4L 3A7",Osaka Sushi Japanese Restaurant,43.666623,-79.316861
4e20e9d9e4cdf685918068b5,Ice Cream Parlor,VeryLikelyOpen,694,"1698 Queen St W, Scarborough ON M6R 1B3",The Mugshot Tavern,43.667418,-79.312824
4ae35797f964a520bc9321e3,Bistro,VeryLikelyOpen,396,"1300 Gerrard St E (Greenwood ave), Toronto ON M4L 1Y7",King Slice,43.671324,-79.32719
5963b3e52be425495a1ed8a1,Fish and Chips Shop,VeryLikelyOpen,900,"73 Coxwell Ave (Dundas St & Coxwell St), Toronto ON M4L 3B1",Sugo,43.668614,-79.317268
4aec6b7df964a520e0c621e3,Indian Restaurant,VeryLikelyOpen,19,"1460 Gerrard St E (Coxwell Ave), Toronto ON M4L 2A3",Starbucks,43.67205,-79.322451
51819802498ee3c6834b8e0b,Bar,VeryLikelyOpen,74,"1471 Gerrard St E, Toronto ON M4L 2A1",De Mello Palheta Coffee Roasters,43.672346,-79.320804
502e3a9e90e75889381c35ef,Burger Joint,LikelyOpen,432,"1636 Queen St E (btwn Coxwell Ave. & Kingston Rd.), Toronto ON M4L 1G3",Ritz Caribbean Foods,43.666763,-79.315564
5fc4397fdc8b462813985533,Diner,VeryLikelyOpen,300,"1483 Queen St E, Toronto ON M4L 1E2",Pai Uptown,43.665121,-79.321347
4ad4c061f964a520a2f720e3,Egyptian Restaurant,VeryLikelyOpen,209,"226 Greenwood Ave (Sandford Avenue), Toronto ON M4L 2R2",Grazie Ristorante,43.671682,-79.328462
5f47eddf704690529cef554e,Café,VeryLikelyOpen,211,"1347 Queen St E (Knox Aveneue), Toronto ON M4L 1C6",Stock T.C,43.66388,-79.326107
52c9eb15498e8c2d586fffea,Pizzeria,VeryLikelyOpen,170,"6 Coxwell Ave (Queen), Toronto ON M4L 3A7",Sip Wine Bar,43.666623,-79.316861
544d3b30498e333e2fa24c53,Ice Cream Parlor,VeryLikelyOpen,600,"1698 Queen St W, Scarborough ON M6R 1B3",Istanbul Cafe & Espresso Bar,43.667418,-79.312824
521e0c6c04939a8ad55d93d3,Bistro,LikelyOpen,506,"1300 Gerrard St E (Greenwood ave), Toronto ON M4L 1Y7",Fresh,43.671324,-79.32719
4ad772faf964a520a70a21e3,Fish and Chips Shop,VeryLikelyOpen,618,"73 Coxwell Ave (Dundas St & Coxwell St), Toronto ON M4L 3B1",The Keg Steakhouse + Bar,43.668614,-79.317268
5cb0d23175dcb7002cb5e3ad,Indian Restaurant,VeryLikelyOpen,141,"1460 Gerrard St E (Coxwell Ave), Toronto ON M4L 2A3",Koh Lipe Thai Kitchen,43.67205,-79.322451
59f784dd28122f14f9d5d63d,Bar,VeryLikelyOpen,603,"1471 Gerrard St E, Toronto ON M4L 2A1",HotBlack Coffee,43.672346,-79.320804
537d4d6d498ec171ba22e7fe,Burger Joint,LikelyOpen,624,"1636 Queen St E (btwn Coxwell Ave. & Kingston Rd.), Toronto ON M4L 1G3",Jimmy's Coffee,43.666763,-79.315564
509bb871e4b09c7ac93f6642,Diner,VeryLikelyOpen,691,"1483 Queen St E, Toronto ON M4L 1E2",JaBistro,43.665121,-79.321347
5a81ae339deb7d369fa7f146,Egyptian Restaurant,VeryLikelyOpen,780,"226 Greenwood Ave (Sandford Avenue), Toronto ON M4L 2R2",Hailed Coffee,43.671682,-79.328462
5d782433f6e3190008b1a914,Café,VeryLikelyOpen,567,"1347 Queen St E (Knox Aveneue), Toronto ON M4L 1C6",Gyubee Japanese Grill,43.66388,-79.326107
529612de11d2ab526191ccc9,Pizzeria,VeryLikelyOpen,857,"6 Coxwell Ave (Queen), Toronto ON M4L 3A7",Pai,43.666623,-79.316861
4edeae9d61af80fe89aa3f54,Ice Cream Parlor,VeryLikelyOpen,828,"1698 Queen St W, Scarborough ON M6R 1B3",Banh Mi Boys,43.667418,-79.312824
4ab2b0b9f964a520e56b20e3,Bistro,VeryLikelyOpen,726,"1300 Gerrard St E (Greenwood ave), Toronto ON M4L 1Y7",The Queen and Beaver Public House,43.671324,-79.32719
4ad76dadf964a520530a21e3,Fish and Chips Shop,VeryLikelyOpen,656,"73 Coxwell Ave (Dundas St & Coxwell St), Toronto ON M4L 3B1",Dark Horse Espresso Bar,43.668614,-79.317268
4bb75e0f6edc76b03212321c,Indian Restaurant,VeryLikelyOpen,335,"1460 Gerrard St E (Coxwell Ave), Toronto ON M4L 2A3",Serano Bakery,43.67205,-79.322451
4afdfadff964a520a52c22e3,Bar,VeryLikelyOpen,801,"1471 Gerrard St E, Toronto ON M4L 2A1",Mezes,43.672346,-79.320804
502826ffe4b039d48c722f78,Burger Joint,VeryLikelyOpen,821,"1636 Queen St E (btwn Coxwell Ave. & Kingston Rd.), Toronto ON M4L 1G3",Athens Restaurant,43.666763,-79.315564
57799e91498e189817c91ead,Diner,VeryLikelyOpen,856,"1483 Queen St E, Toronto ON M4L 1E2",La Diperie,43.665121,-79.321347
4af4e0d0f964a5202ff721e3,Egyptian Restaurant,VeryLikelyOpen,965,"226 Greenwood Ave (Sandford Avenue), Toronto ON M4L 2R2",7 Numbers,43.671682,-79.328462
5bca3585838e59002c9b1919,Café,VeryLikelyOpen,954,"1347 Queen St E (Knox Aveneue), Toronto ON M4L 1C6",Cinnaholic,43.66388,-79.326107
4be6ef2dd4f7c9b6a4372720,Pizzeria,VeryLikelyOpen,953,"6 Coxwell Ave (Queen), Toronto ON M4L 3A7",Ritz Restaurant,43.666623,-79.316861
4ae24088f964a5206b8c21e3,Ice Cream Parlor,VeryLikelyOpen,914,"1698 Queen St W, Scarborough ON M6R 1B3",Auld Spot Pub,43.667418,-79.312824
4b64ce4af964a52084d12ae3,Bistro,VeryLikelyOpen,770,"1300 Gerrard St E (Greenwood ave), Toronto ON M4L 1Y7",Christina's on the Danforth,43.671324,-79.32719
4aeb268bf964a52006bf21e3,Fish and Chips Shop,VeryLikelyOpen,832,"73 Coxwell Ave (Dundas St & Coxwell St), Toronto ON M4L 3B1",Messini Authentic Gyros,43.668614,-79.317268
4af30f13f964a52030ea21e3,Indian Restaurant,VeryLikelyOpen,98,"1460 Gerrard St E (Coxwell Ave), Toronto ON M4L 2A3",Trattoria Nervosa,43.67205,-79.322451
4bba7d86cf2fc9b62ba6a102,Bar,VeryLikelyOpen,180,"1471 Gerrard St E, Toronto ON M4L 2A1",Summer's Sweet Memories Inc,43.672346,-79.320804
506f75b5e4b010c1ae9b2b77,Burger Joint,VeryLikelyOpen,127,"1636 Queen St E (btwn Coxwell Ave. & Kingston Rd.), Toronto ON M4L 1G3",Café Boulud,43.666763,-79.315564
4f9b0e84e4b0d04dbf9767ee,Diner,VeryLikelyOpen,228,"1483 Queen St E, Toronto ON M4L 1E2",The Oxley,43.665121,-79.321347
5b720ce2e17910002c42733f,Egyptian Restaurant,VeryLikelyOpen,278,"226 Greenwood Ave (Sandford Avenue), Toronto ON M4L 2R2",Alobar Yorkville,43.671682,-79.328462
524c6ea511d207bb0817c28e,Café,LikelyOpen,266,"1347 Queen St E (Knox Aveneue), Toronto ON M4L 1C6",Nespresso Boutique Bar,43.66388,-79.326107
4adca9f1f964a5207b2e21e3,Pizzeria,VeryLikelyOpen,149,"6 Coxwell Ave (Queen), Toronto ON M4L 3A7",Sushi Inn,43.666623,-79.316861
59ecf741da2e006b9e11a3d3,Ice Cream Parlor,VeryLikelyOpen,623,"1698 Queen St W, Scarborough ON M6R 1B3",The Alley,43.667418,-79.312824
502441e5e4b069d5af657ee2,Bistro,LikelyOpen,292,"1300 Gerrard St E (Greenwood ave), Toronto ON M4L 1Y7",Balzac's Coffee,43.671324,-79.32719
4ad88fa9f964a520511221e3,Fish and Chips Shop,VeryLikelyOpen,731,"73 Coxwell Ave (Dundas St & Coxwell St), Toronto ON M4L 3B1",Black Camel,43.668614,-79.317268
5620d090498e997b0002172e,Indian Restaurant,VeryLikelyOpen,262,"1460 Gerrard St E (Coxwell Ave), Toronto ON M4L 2A3",Simit & Chai Co,43.67205,-79.322451
4ac378c8f964a5206c9b20e3,Bar,VeryLikelyOpen,170,"1471 Gerrard St E, Toronto ON M4L 2A1",Old York Bar & Grill,43.672346,-79.320804
4c10116ace57c928bd4781d2,Burger Joint,VeryLikelyOpen,312,"1636 Queen St E (btwn Coxwell Ave. & Kingston Rd.), Toronto ON M4L 1G3",Beast Restaurant,43.666763,-79.315564
4b2274c1f964a5200f4724e3,Diner,VeryLikelyOpen,543,"1483 Queen St E, Toronto ON M4L 1E2",Jimmy's Coffee,43.665121,-79.321347
544fc36c498ea63958331891,Egyptian Restaurant,VeryLikelyOpen,596,"226 Greenwood Ave (Sandford Avenue), Toronto ON M4L 2R2",Wilbur Mexicana,43.671682,-79.328462
4dcb3ddefa76d745f0514d24,Café,VeryLikelyOpen,432,"1347 Queen St E (Knox Aveneue), Toronto ON M4L 1C6",WVRST,43.66388,-79.326107
5a2f13e28ad62e3cdea5e26f,Pizzeria,VeryLikelyOpen,541,"6 Coxwell Ave (Queen), Toronto ON M4L 3A7",Chubby's Jamaican Kitchen,43.666623,-79.316861
4ade77f6f964a5200c7621e3,Ice Cream Parlor,VeryLikelyOpen,652,"1698 Queen St W, Scarborough ON M6R 1B3",Terroni,43.667418,-79.312824
57125773498ec1010840bf7a,Bistro,LikelyOpen,568,"1300 Gerrard St E (Greenwood ave), Toronto ON M4L 1Y7",Forget Me Not Cafe,43.671324,-79.32719
4ae338e1f964a520e39121e3,Fish and Chips Shop,VeryLikelyOpen,676,"73 Coxwell Ave (Dundas St & Coxwell St), Toronto ON M4L 3B1",Le Select Bistro,43.668614,-79.317268
4ae338e1f964a520e39121e3,Indian Restaurant,VeryLikelyOpen,15,"1460 Gerrard St E (Coxwell Ave), Toronto ON M4L 2A3",Le Select Bistro,43.67205,-79.322451
4af0c5c1f964a5200fdf21e3,Bar,VeryLikelyOpen,126,"1471 Gerrard St E, Toronto ON M4L 2A1",Rodney's Oyster House,43.672346,-79.320804
4df796f1aeb7da11e1a974d4,Burger Joint,VeryLikelyOpen,182,"1636 Queen St E (btwn Coxwell Ave. & Kingston Rd.), Toronto ON M4L 1G3",SOMA chocolatemaker,43.666763,-79.315564
544fc36c498ea63958331891,Diner,VeryLikelyOpen,211,"1483 Queen St E, Toronto ON M4L 1E2",Wilbur Mexicana,43.665121,-79.321347
584054342980db526bddd716,Egyptian Restaurant,VeryLikelyOpen,125,"226 Greenwood Ave (Sandford Avenue), Toronto ON M4L 2R2",Baro,43.671682,-79.328462
4b2274c1f964a5200f4724e3,Café,VeryLikelyOpen,334,"1347 Queen St E (Knox Aveneue), Toronto ON M4L 1C6",Jimmy's Coffee,43.66388,-79.326107
4fcc0dd177167574f0de38d5,Pizzeria,VeryLikelyOpen,315,"6 Coxwell Ave (Queen), Toronto ON M4L 3A7",Bar Hop,43.666623,-79.316861
5a2f13e28ad62e3cdea5e26f,Ice Cream Parlor,VeryLikelyOpen,359,"1698 Queen St W, Scarborough ON M6R 1B3",Chubby's Jamaican Kitchen,43.667418,-79.312824
57125773498ec1010840bf7a,Bistro,LikelyOpen,389,"1300 Gerrard St E (Greenwood ave), Toronto ON M4L 1Y7",Forget Me Not Cafe,43.671324,-79.32719
4edeae9d61af80fe89aa3f54,Fish and Chips Shop,VeryLikelyOpen,535,"73 Coxwell Ave (Dundas St & Coxwell St), Toronto ON M4L 3B1",Banh Mi Boys,43.668614,-79.317268
59f784dd28122f14f9d5d63d,Indian Restaurant,VeryLikelyOpen,466,"1460 Gerrard St E (Coxwell Ave), Toronto ON M4L 2A3",HotBlack Coffee,43.67205,-79.322451
509bb871e4b09c7ac93f6642,Bar,VeryLikelyOpen,549,"1471 Gerrard St E, Toronto ON M4L 2A1",JaBistro,43.672346,-79.320804
5d782433f6e3190008b1a914,Burger Joint,VeryLikelyOpen,379,"1636 Queen St E (btwn Coxwell Ave. & Kingston Rd.), Toronto ON M4L 1G3",Gyubee Japanese Grill,43.666763,-79.315564
537d4d6d498ec171ba22e7fe,Diner,LikelyOpen,536,"1483 Queen St E, Toronto ON M4L 1E2",Jimmy's Coffee,43.665121,-79.321347
529612de11d2ab526191ccc9,Egyptian Restaurant,VeryLikelyOpen,736,"226 Greenwood Ave (Sandford Avenue), Toronto ON M4L 2R2",Pai,43.671682,-79.328462
4ab2b0b9f964a520e56b20e3,Café,VeryLikelyOpen,584,"1347 Queen St E (Knox Aveneue), Toronto ON M4L 1C6",The Queen and Beaver Public House,43.66388,-79.326107
50322b6ae4b09116a296568c,Pizzeria,VeryLikelyOpen,686,"6 Coxwell Ave (Queen), Toronto ON M4L 3A7",Soho House,43.666623,-79.316861
5b6c842bc36588002c80a934,Ice Cream Parlor,VeryLikelyOpen,722,"1698 Queen St W, Scarborough ON M6R 1B3",Cafe Landwer,43.667418,-79.312824
4ad69511f964a520e40721e3,Bistro,VeryLikelyOpen,666,"1300 Gerrard St E (Greenwood ave), Toronto ON M4L 1Y7",The Keg Steakhouse + Bar,43.671324,-79.32719
51755dc7498ece19b7261641,Fish and Chips Shop,LikelyOpen,808,"73 Coxwell Ave (Dundas St & Coxwell St), Toronto ON M4L 3B1",Banh Mi Boys,43.668614,-79.317268
4b58a308f964a520db6228e3,Indian Restaurant,LikelyOpen,95,"1460 Gerrard St E (Coxwell Ave), Toronto ON M4L 2A3",Cobs Bread,43.67205,-79.322451
